timestamp,usercount,instancecount,tootscount
1534957201,1499170,1922,160734031
1534960801,1499576,1921,160756662
1534964402,1499991,1927,160776026
1534968001,1500366,1920,160795902
1534971601,1496908,1911,157985937
1534975202,1497191,1906,158003673
1534978801,1497489,1908,158017383
1534982402,1497714,1904,158032073
1534986001,1497949,1902,158052605
1534989602,1498179,1911,158073170
1534993201,1498370,1911,158092034
1534996802,1498540,1908,158115674
1535000401,1498734,1906,158136065
1535004001,1499196,1910,158179619
1535007601,1499361,1910,158197366
1535011202,1499539,1904,158215826
1535014802,1499692,1907,158235620
1535018402,1499818,1905,158258415
1535022002,1499989,1909,158272859
1535025601,1500169,1906,158301423
1535029202,1500405,1907,158331050
1535032801,1500719,1908,158362443
1535036402,1501039,1904,158399930
1535040001,1501291,1910,158386209
1535043601,1501517,1907,158411237
1535047201,1501640,1912,158418136
1535050801,1501865,1911,158437873
1535054402,1502095,1913,158454499
1535058001,1502280,1908,158471935
1535061602,1502457,1909,158491147
1535065201,1502630,1909,158509605
1535068801,1502076,1908,158523386
1535072401,1502205,1904,158542992
1535076001,1501892,1905,158553337
1535079601,1502026,1905,158572413
1535083202,1502203,1895,158597052
1535086801,1502310,1901,158617019
1535090402,1502428,1898,158636801
1535094002,1502611,1900,158655112
1535097602,1502543,1901,158663630
1535101202,1502623,1902,158678472
1535104801,1502717,1899,158699175
1535108401,1502900,1900,158803263
1535112001,1503053,1903,158829039
1535115601,1503173,1899,158852909
1535119201,1503345,1892,158883912
1535122802,1503569,1899,158914020
1535126402,1502134,1899,158913073
1535130002,1502273,1903,158939094
1535133602,1502388,1903,158956143
1535137201,1502545,1899,158972753
1535140802,1502669,1895,158993237
1535144402,1502780,1901,159010205
1535148001,1502879,1899,159023059
1535151602,1502967,1894,159029194
1535155201,1502999,1893,159046030
1535158802,1503094,1897,159063445
1535162401,1503193,1896,159084618
1535166001,1502698,1899,159107955
1535169601,1502786,1898,159128402
1535173202,1502857,1896,159143262
1535176801,1502916,1899,159158866
1535180401,1503048,1901,159180672
1535184001,1503117,1899,159198609
1535187602,1503202,1892,159215169
1535191201,1503276,1894,159232439
1535194801,1503360,1902,159250820
1535198401,1503461,1898,159272328
1535202002,1503571,1898,159295920
1535205601,1503932,1901,159325223
1535209201,1503989,1901,159336313
1535212802,1503989,1901,159336313
1535216401,1503989,1901,159336313
1535220001,1503989,1901,159336313
1535223601,1503989,1901,159336313
1535227202,1503989,1901,159336313
1535230802,1503989,1901,159336313
1535234401,1503989,1901,159336313
1535238001,1503989,1901,159336313
1535241602,1503989,1901,159336313
1535245201,1503989,1901,159336313
1535248802,1503989,1901,159336313
1535252402,1503989,1901,159336313
1535256002,1503989,1901,159336313
1535259602,1503989,1901,159336313
1535263201,1503989,1901,159336313
1535266802,1503989,1901,159336313
1535270401,1504584,1897,156111122
1535274001,1504770,1899,156129085
1535277601,1504901,1899,156146873
1535281201,1505033,1903,156151257
1535284801,1505174,1903,156170853
1535288401,1505332,1906,156195591
1535292001,1505482,1904,156220331
1535295602,1505635,1902,156225245
1535299202,1505818,1906,156247653
1535302801,1506021,1904,156267507
1535306402,1506195,1906,156285938
1535310001,1506348,1909,156299726
1535313602,1506487,1909,156311175
1535317202,1506642,1908,156323153
1535320801,1506791,1905,156336776
1535324401,1506960,1901,156345170
1535328001,1507038,1902,156328956
1535331601,1507149,1897,156342052
1535335201,1507301,1899,156354766
1535338801,1507427,1898,156367336
1535342401,1506686,1899,156337257
1535346002,1506964,1902,156352187
1535349601,1507313,1905,156364006
1535353201,1507608,1902,156374759
1535356801,1507796,1902,156388518
1535360402,1508070,1903,156405026
1535364002,1508232,1903,156425737
1535367602,1508383,1908,156448060
1535371202,1508540,1908,156472106
1535374802,1508674,1901,156491893
1535378401,1508871,1886,156518877
1535382001,1509075,1895,156543321
1535385601,1509268,1901,156567072
1535389202,1509545,1900,156589252
1535392802,1509752,1899,156608648
1535396402,1509945,1903,156624513
1535400001,1510150,1900,156639496
1535403602,1510310,1901,156655276
1535407202,1510416,1902,156670676
1535410802,1510516,1900,156686263
1535414402,1510202,1900,156692784
1535418001,1510280,1898,156708169
1535421601,1510378,1898,156722966
1535425201,1510446,1896,156635249
1535428801,1510533,1895,156653985
1535432402,1510618,1891,156668786
1535436002,1510802,1874,156683027
1535439601,1510947,1874,156695419
1535443201,1511078,1899,156708630
1535446802,1511169,1897,156722553
1535450401,1511292,1897,156739101
1535454002,1511397,1897,156755908
1535457601,1511587,1899,156778447
1535461202,1511733,1904,156804806
1535464802,1511879,1905,156811055
1535468401,1512065,1903,156838543
1535472002,1512249,1903,156866559
1535475601,1512364,1904,156886052
1535479201,1512482,1901,156902121
1535482802,1512597,1903,156917312
1535486401,1512685,1906,156930852
1535490002,1512811,1911,156942665
1535493601,1512960,1909,156956744
1535497201,1513069,1909,156970876
1535500801,1513135,1909,156982926
1535504401,1513193,1902,156998107
1535508001,1513268,1903,157013430
1535511601,1511990,1901,157018279
1535515201,1512097,1902,157042424
1535518801,1512174,1904,157059324
1535522401,1512259,1907,157074607
1535526001,1512329,1905,157090004
1535529602,1512445,1905,157103074
1535533201,1512549,1902,157121148
1535536802,1512637,1901,157141039
1535540401,1512723,1902,157162879
1535544001,1512798,1899,157151601
1535547602,1512900,1899,157193034
1535551202,1512578,1900,157207356
1535554801,1512738,1905,157244848
1535558402,1512852,1903,157248514
1535562002,1512856,1902,157250005
1535565601,1512856,1902,157250005
1535569202,1512856,1902,157250005
1535572802,1512856,1902,157250005
1535576402,1512856,1902,157250005
1535580001,1512856,1902,157250005
1535583601,1512856,1902,157250005
1535587201,1512856,1902,157250005
1535590801,1512856,1902,157250005
1535594401,1512856,1902,157250005
1535598001,1512856,1902,157250005
1535601601,1512856,1902,157250005
1535605201,1512856,1902,157250005
1535608802,1512856,1902,157250005
1535612402,1512856,1902,157250005
1535616002,1512856,1902,157250005
1535619602,1512856,1902,157250005
1535623201,1512856,1902,157250005
1535626801,1539402,1856,158868838
1535630401,1539573,1855,158900529
1535634001,1539691,1850,158931924
1535637601,1539812,1853,158959820
1535641202,1539922,1850,158992053
1535644802,1540063,1851,159022739
1535648402,1540196,1852,159046784
1535652001,1540387,1855,159066894
1535655602,1540571,1851,159085620
1535659201,1540751,1850,159103246
1535662801,1540920,1852,159118797
1535666402,1541097,1859,159135356
1535670001,1541239,1856,159152354
1535673601,1541371,1856,159169448
1535677202,1541495,1854,159190155
1535680801,1541618,1855,159212050
1535684401,1541429,1854,159225220
1535688001,1541568,1852,159247552
1535691602,1541650,1853,159218423
1535695202,1541815,1855,159231782
1535698801,1541988,1856,159248649
1535702401,1542115,1858,159265943
1535706001,1542146,1860,159283713
1535709601,1542292,1857,159302373
1535713201,1542396,1856,159324547
1535716802,1542537,1849,159349192
1535720401,1542633,1845,159368877
1535724002,1542760,1840,159397155
1535727601,1542873,1849,159414897
1535731201,1542966,1818,159420454
1535734802,1543106,1842,159451132
1535738401,1543248,1843,159471648
1535742001,1543377,1821,159487664
1535745602,1543491,1813,159503189
1535749202,1543552,1821,159514870
1535752802,1543649,1820,159529169
1535756402,1543745,1815,159543758
1535760002,1543812,1810,159556318
1535763602,1543870,1814,159570617
1535767201,1543947,1806,159585136
1535770802,1544000,1812,159601178
1535774402,1544074,1805,159612514
1535778001,1544155,1807,159631004
1535781602,1544234,1810,159646922
1535785201,1544295,1795,159661585
1535788802,1544343,1804,159677534
1535792402,1544434,1813,159692550
1535796002,1544530,1819,159704507
1535799601,1544588,1809,159716815
1535803201,1544636,1826,159734471
1535806801,1544691,1826,159751871
1535810402,1544766,1826,159770267
1535814001,1544862,1826,159793288
1535817602,1544959,1823,159818006
1535821202,1545040,1822,159835905
1535824801,1545126,1823,159849153
1535828402,1545210,1823,159865466
1535832002,1545293,1822,159878876
1535835602,1545376,1823,159888412
1535839201,1545466,1823,159899751
1535842802,1545544,1823,159910741
1535846401,1545616,1825,159922309
1535850001,1545680,1825,159936056
1535853601,1545763,1822,159951737
1535857202,1545846,1824,159967445
1535860801,1545920,1825,159983677
1535864401,1545984,1823,160001158
1535868001,1546065,1823,160015273
1535871602,1546129,1824,160027271
1535875201,1546207,1825,160031805
1535878801,1546268,1827,160046506
1535882402,1546313,1824,160043505
1535886001,1546392,1825,160055058
1535889601,1546464,1821,160073921
1535893201,1546540,1825,160096745
1535896801,1546614,1820,160114624
1535900402,1546715,1820,160131574
1535904001,1546823,1820,160155924
1535907601,1546926,1822,160174007
1535911201,1547003,1821,160183926
1535914801,1547073,1817,160193146
1535918402,1547176,1822,160204756
1535922002,1547276,1823,160218619
1535925601,1547347,1825,160230232
1535929201,1547436,1825,160243719
1535932801,1547515,1823,160258423
1535936401,1547562,1826,160272371
1535940001,1547621,1823,160285659
1535943601,1547674,1822,160283180
1535947201,1547741,1825,160298921
1535950801,1547803,1823,160312734
1535954401,1547869,1821,160316772
1535958002,1547927,1823,160329273
1535961602,1548010,1824,160341427
1535965202,1548094,1824,160353415
1535968801,1548200,1823,160369779
1535972402,1548281,1822,160388024
1535976001,1548372,1824,160408232
1535979602,1548449,1823,160430333
1535983201,1548526,1819,160452704
1535986801,1548602,1820,160477258
1535990402,1548713,1822,160497268
1535994001,1548828,1823,160516041
1535997601,1548969,1821,160533504
1536001202,1549084,1819,160548281
1536004801,1549206,1819,160562327
1536008402,1549250,1817,160568514
1536012001,1549370,1819,160583406
1536015601,1549470,1818,160598381
1536019202,1549547,1819,160612575
1536022801,1549615,1820,160625238
1536026401,1549689,1818,160639267
1536030001,1549782,1816,160651501
1536033601,1549838,1815,160668596
1536037202,1549914,1816,160679551
1536040802,1549977,1816,160694968
1536044401,1550061,1817,160709933
1536048001,1550141,1819,160718960
1536051601,1550206,1816,160736429
1536055201,1550271,1816,160755383
1536058801,1550341,1817,160750447
1536062401,1550404,1817,160767806
1536066001,1550477,1817,160789473
1536069602,1550594,1815,160812134
1536073201,1550711,1815,160837013
1536076801,1550808,1817,160858326
1536080401,1550900,1812,160876547
1536084002,1550989,1811,160891698
1536087602,1551074,1810,160905575
1536091202,1551167,1812,160919304
1536094802,1551240,1809,160933512
1536098402,1551336,1819,160944479
1536102001,1551439,1817,160942874
1536105602,1551517,1817,160958991
1536109201,1551623,1818,160973760
1536112801,1551705,1814,160987814
1536116401,1551790,1817,161001134
1536120002,1551886,1816,161016362
1536123601,1551992,1819,161032424
1536127202,1552081,1818,161044953
1536130802,1552152,1817,161056192
1536134401,1552209,1820,161068688
1536138001,1552277,1819,161082643
1536141602,1552340,1826,161099209
1536145201,1552385,1827,161118175
1536148802,1552438,1825,161136389
1536152402,1552491,1824,161149001
1536156001,1552535,1827,161160640
1536159602,1552613,1829,161182157
1536163201,1552710,1831,161205409
1536166802,1552789,1832,161225551
1536170401,1552868,1830,161240705
1536174001,1552944,1830,161257934
1536177602,1553075,1829,161272998
1536181201,1553182,1829,161289105
1536184801,1553281,1830,161303359
1536188401,1553326,1831,161314661
1536192001,1553369,1827,161330026
1536195602,1553428,1828,161344632
1536199202,1553480,1830,161358206
1536202801,1553563,1827,161370661
1536206402,1553610,1827,161386455
1536210002,1553661,1822,161399481
1536213602,1553705,1821,161411274
1536217201,1553757,1821,161413135
1536220801,1553822,1825,161425764
1536224402,1553890,1825,161440501
1536228001,1553942,1830,161455356
1536231601,1553990,1828,161473872
1536235202,1554043,1830,161491763
1536238801,1554174,1830,161521930
1536242401,1554252,1830,161544410
1536246001,1554345,1836,161567205
1536249602,1554410,1833,161590218
1536253202,1554498,1835,161607682
1536256802,1554567,1832,161623013
1536260401,1554631,1830,161637262
1536264001,1554694,1830,161651492
1536267601,1554771,1831,161663428
1536271201,1554846,1831,161670698
1536274801,1554895,1831,161683480
1536278401,1554953,1831,161699322
1536282002,1555017,1831,161714059
1536285602,1555080,1831,161729345
1536289201,1555127,1833,161744373
1536292801,1555194,1832,161761299
1536296401,1555254,1830,161776007
1536300001,1555310,1831,161775112
1536303601,1555368,1830,161787129
1536307201,1555415,1830,161780809
1536310802,1555468,1830,161795649
1536314401,1555500,1831,161812161
1536318001,1555534,1829,161826138
1536321601,1555591,1829,161846012
1536325201,1555640,1828,161867968
1536328801,1555681,1828,161891619
1536332401,1555766,1829,161910505
1536336001,1555854,1828,161931120
1536339602,1555935,1829,161947926
1536343201,1556011,1826,161962599
1536346801,1556076,1825,161968857
1536350401,1556138,1824,161980284
1536354001,1556234,1823,161992099
1536357601,1556297,1824,162003677
1536361202,1556360,1822,162017593
1536364802,1556426,1821,162032269
1536368401,1556479,1823,162045851
1536372001,1556519,1822,162062173
1536375601,1556566,1818,162074901
1536379201,1556613,1821,162091524
1536382802,1556662,1821,162105077
1536386401,1556707,1823,162121020
1536390002,1556742,1827,162134342
1536393602,1556784,1827,162148151
1536397201,1556824,1826,162159143
1536400801,1556858,1825,162172223
1536404402,1556882,1825,162181670
1536408001,1556936,1826,162198209
1536411601,1556982,1826,162217089
1536415202,1557028,1827,162238341
1536418802,1557091,1826,162261148
1536422401,1557150,1825,162279133
1536426001,1557206,1831,162295762
1536429601,1557258,1833,162311186
1536433201,1557306,1834,162324260
1536436801,1557352,1832,162334469
1536440401,1557412,1831,162345926
1536444001,1557457,1834,162358245
1536447601,1557484,1829,162362790
1536451201,1557521,1829,162373493
1536454803,1557570,1829,162385805
1536458401,1557610,1832,162396381
1536462002,1557660,1835,162409812
1536465601,1557708,1832,162423808
1536469201,1557754,1829,162431610
1536472801,1557794,1826,162442118
1536476402,1557836,1824,162454846
1536480001,1557889,1826,162466443
1536483601,1557929,1825,162479151
1536487202,1557978,1823,162475951
1536490801,1558023,1821,162491127
1536494401,1558105,1821,162509301
1536498001,1558146,1825,162531380
1536501602,1558201,1824,162552611
1536505202,1558251,1827,162575364
1536508802,1558294,1825,162584199
1536512401,1558346,1823,162601438
1536516001,1558400,1822,162616071
1536519602,1558456,1824,162629576
1536523201,1558504,1825,162640964
1536526801,1558557,1824,162644465
1536530401,1558605,1823,162655781
1536534001,1558646,1823,162670517
1536537601,1558686,1826,162684982
1536541201,1558719,1829,162695725
1536544801,1558775,1828,162703068
1536548402,1558813,1825,162713773
1536552001,1558857,1822,162728766
1536555601,1558693,1822,162735584
1536559201,1558924,1822,162753031
1536562801,1558948,1822,162764700
1536566402,1558994,1821,162776684
1536570002,1559068,1829,162789204
1536573601,1559102,1832,162805895
1536577201,1559135,1832,162823867
1536580801,1559202,1829,162843640
1536584401,1559243,1827,162865491
1536588001,1559291,1830,162885556
1536591601,1559347,1829,162909740
1536595202,1559397,1831,162931464
1536598801,1559457,1829,162951069
1536602401,1559511,1829,162965319
1536606001,1559553,1826,162979242
1536609602,1559602,1826,162990742
1536613202,1559659,1826,163003007
1536616801,1559713,1826,163015450
1536620401,1559765,1826,163028920
1536624002,1559813,1826,163041945
1536627602,1559788,1828,163054891
1536631201,1559850,1829,163065217
1536634801,1559886,1829,163076905
1536638401,1559943,1829,163092437
1536642002,1559979,1827,163107262
1536645601,1560017,1825,163120741
1536649202,1560050,1823,163132044
1536652802,1560109,1825,163144111
1536656401,1560148,1824,163158841
1536660001,1560183,1826,163175659
1536663601,1560216,1824,163192985
1536667201,1560300,1826,163212582
1536670801,1560372,1826,163232528
1536674402,1560465,1828,163253369
1536678001,1560551,1827,163273580
1536681601,1560635,1825,163294831
1536685202,1560700,1823,163311271
1536688802,1560766,1824,163326607
1536692402,1560833,1821,163338294
1536696001,1560867,1820,163351347
1536699602,1560908,1818,163363894
1536703201,1560945,1818,163376501
1536706801,1560977,1821,163390467
1536710401,1561024,1819,163403729
1536714002,1561082,1817,163416885
1536717601,1561149,1816,163428329
1536721201,1561222,1815,163442174
1536724802,1561296,1815,163459063
1536728402,1561379,1815,163473725
1536732002,1561449,1816,163484552
1536735601,1561520,1815,163484284
1536739202,1561590,1815,163495521
1536742801,1561660,1814,163508890
1536746402,1561719,1812,163525040
1536750002,1561772,1813,163542678
1536753602,1561845,1813,163561290
1536757201,1561904,1812,163495616
1536760802,1561991,1812,163515559
1536764402,1562116,1812,163538086
1536768001,1562230,1814,163559092
1536771602,1562339,1813,163574225
1536775201,1562425,1814,163591649
1536778802,1577636,1962,170739476
1536782402,1577733,1961,170753969
1536786001,1578410,1961,170804393
1536789601,1578503,1964,170819467
1536793201,1578575,1963,170836601
1536796801,1578653,1959,170850450
1536800401,1578708,1955,170864877
1536804001,1578768,1956,170878552
1536807601,1579137,1958,170954345
1536811202,1579193,1960,170971205
1536814802,1579257,1960,170985625
1536818402,1579317,1960,171000283
1536822001,1579384,1964,171013451
1536825601,1579462,1965,171027018
1536829201,1579525,1967,171042192
1536832802,1579580,1963,171060392
1536836401,1579640,1963,171080227
1536840001,1579716,1966,171101434
1536843601,1579796,1966,171124667
1536847202,1579941,1965,171150337
1536850801,1580060,1962,171176882
1536854401,1580181,1964,171201919
1536858001,1580313,1961,171222002
1536861601,1580424,1963,171237301
1536865202,1580505,1961,171251159
1536868802,1580579,1965,171264990
1536872401,1580657,1965,171278652
1536876001,1580728,1965,171292227
1536879601,1580782,1962,171309395
1536883202,1580844,1963,171326174
1536886801,1580935,1963,171340545
1536890401,1581025,1962,171354278
1536894001,1581113,1959,171369365
1536897601,1581200,1960,171387051
1536901202,1581279,1962,171398116
1536904802,1581361,1961,171404540
1536908402,1581444,1839,171417449
1536912001,1581531,1838,171431147
1536915602,1581606,1840,171445714
1536919201,1581678,1841,171439569
1536922801,1581755,1842,171455567
1536926401,1581824,1842,171475589
1536930001,1581885,1842,171500728
1536933602,1581953,1844,171523616
1536937201,1582052,1843,171549322
1536940801,1582126,1844,171573872
1536944401,1582200,1843,171596811
1536948001,1582270,1839,171615802
1536951602,1582336,1838,171630819
1536955201,1582394,1843,171645010
1536958801,1582505,1842,171658546
1536962401,1582763,1842,171671320
1536966001,1582923,1839,171684735
1536969601,1583041,1839,171697510
1536973201,1583152,1837,171711894
1536976801,1583242,1836,171728494
1536980401,1583333,1837,171745134
1536984001,1583420,1836,171762657
1536987602,1583499,1836,171779436
1536991202,1583597,1833,171785273
1536994802,1583676,1836,171798667
1536998402,1583860,1840,171813483
1537002002,1583951,1840,171828131
1537005602,1584030,1843,171845089
1537009201,1584103,1840,171860594
1537012802,1584254,1839,171877875
1537016402,1584373,1839,171897454
1537020002,1584552,1850,171920564
1537023602,1584682,1851,171941339
1537027202,1584800,1849,171964908
1537030801,1584908,1850,171983541
1537034401,1584991,1833,171998708
1537038002,1585095,1835,172012057
1537041601,1585195,1834,172024727
1537045202,1585279,1836,172035804
1537048801,1585382,1834,172048349
1537052401,1585448,1836,172059404
1537056001,1585522,1835,172073203
1537059601,1585602,1838,172087349
1537063202,1585694,1836,172103514
1537066802,1585780,1836,172118511
1537070401,1585843,1833,172133600
1537074001,1585934,1834,172149364
1537077601,1586022,1832,172156499
1537081202,1586107,1831,172171473
1537084801,1586186,1830,172186447
1537088402,1586262,1828,172195527
1537092001,1586329,1830,172206584
1537095601,1586391,1832,172225319
1537099201,1586452,1835,172244966
1537102801,1586514,1832,172267271
1537106402,1586618,1834,172288566
1537110002,1586738,1837,172308909
1537113601,1586841,1835,172331124
1537117202,1586933,1835,172352063
1537120801,1587024,1833,172368109
1537124401,1587111,1837,172382595
1537128001,1587193,1838,172394883
1537131602,1587264,1838,172408081
1537135202,1587342,1834,172421327
1537138801,1587437,1831,172434620
1537142401,1587500,1832,172448384
1537146001,1587563,1829,172462146
1537149601,1587640,1833,172457468
1537153201,1587707,1834,172469165
1537156801,1587781,1835,172483678
1537160402,1587845,1832,172500601
1537164001,1587907,1832,172516504
1537167602,1587975,1835,172532185
1537171202,1588052,1840,172547815
1537174801,1588188,1837,172564521
1537178402,1588298,1836,172560617
1537182001,1588406,1835,172532408
1537185602,1588534,1837,172546727
1537189201,1588643,1838,172566965
1537192801,1588751,1840,172588168
1537196401,1588869,1837,172610825
1537200001,1588968,1838,172634271
1537203601,1589057,1838,172653013
1537207201,1589152,1839,172668299
1537210802,1589222,1838,172683805
1537214401,1589319,1843,172695750
1537218002,1589431,1844,172708062
1537221601,1589566,1844,172721377
1537225201,1589664,1839,172737460
1537228802,1589769,1840,172752942
1537232401,1589861,1839,172765384
1537236001,1589916,1837,172773269
1537239601,1590003,1836,172788038
1537243202,1590059,1833,172805086
1537246801,1590135,1834,172820759
1537250401,1590210,1838,172834447
1537254001,1590290,1841,172847105
1537257601,1590360,1838,172858446
1537261202,1590451,1836,172866442
1537264801,1590543,1838,172886094
1537268401,1590613,1840,172906582
1537272001,1590689,1838,172927887
1537275601,1590792,1836,172950559
1537279201,1590943,1837,172972611
1537282802,1591039,1839,172999427
1537286401,1591130,1836,173025787
1537290001,1591205,1832,173045282
1537293602,1591287,1830,173061595
1537297201,1591358,1833,173030495
1537300801,1591450,1835,173042621
1537304401,1591540,1835,173052009
1537308001,1591583,1833,173060207
1537311601,1591682,1831,173077496
1537315202,1591741,1830,173090251
1537318802,1591808,1833,173103160
1537322401,1591883,1830,173116290
1537326002,1591942,1829,173121668
1537329602,1592004,1828,173138825
1537333201,1592058,1828,173155366
1537336802,1592168,1831,173167796
1537340401,1592237,1832,173182124
1537344002,1592320,1832,173196274
1537347601,1592384,1828,173211215
1537351202,1592433,1826,173143090
1537354801,1592489,1825,173160549
1537358401,1592546,1826,173181132
1537362002,1592631,1829,173204854
1537365602,1592724,1832,173187655
1537369201,1592823,1835,173207208
1537372801,1592906,1836,173221804
1537376401,1592990,1835,173239691
1537380001,1593068,1834,173253196
1537383601,1593135,1833,173265642
1537387202,1593203,1833,173274678
1537390801,1593276,1831,173287720
1537394402,1593339,1827,173301286
1537398002,1593410,1827,173316607
1537401601,1593472,1827,173329551
1537405201,1593526,1828,173298217
1537408802,1593598,1824,173309833
1537412401,1593649,1825,173321627
1537416001,1593713,1824,173338199
1537419601,1593780,1824,173352608
1537423201,1593842,1825,173365307
1537426802,1593903,1827,173376658
1537430401,1593976,1824,173390125
1537434001,1594025,1824,173404736
1537437601,1594102,1824,173419074
1537441202,1594157,1824,173428318
1537444802,1594215,1824,173449733
1537448402,1594300,1827,173470772
1537452002,1594387,1830,173497259
1537455601,1594472,1836,173524566
1537459202,1594545,1835,173543969
1537462802,1594619,1834,173563597
1537466402,1594684,1834,173580037
1537470001,1594740,1835,173593554
1537473601,1594812,1836,173606968
1537477201,1594882,1837,173619486
1537480801,1594942,1835,173631230
1537484402,1595017,1834,173635116
1537488001,1595064,1832,173649919
1537491601,1595128,1832,173663976
1537495201,1595191,1829,173677469
1537498802,1595250,1829,173690954
1537502402,1595319,1826,173707455
1537506001,1595328,1828,173722905
1537509601,1595384,1828,173735534
1537513202,1595530,1830,173749725
1537516802,1595582,1831,173763949
1537520401,1595618,1830,173778815
1537524002,1595682,1831,173796261
1537527602,1595738,1829,173810591
1537531202,1595799,1832,173823672
1537534802,1595866,1829,173844055
1537538401,1595938,1830,173864321
1537542001,1596019,1830,173889657
1537545602,1596103,1830,173912982
1537549201,1596159,1829,173934519
1537552802,1596228,1823,173951568
1537556401,1596295,1824,173966838
1537560002,1596347,1825,173979573
1537563601,1596412,1827,173992702
1537567201,1596469,1829,174005791
1537570801,1596526,1828,174019884
1537574401,1596634,1830,174039581
1537578001,1596664,1830,174053762
1537581601,1596727,1827,174068850
1537585201,1596779,1830,174083107
1537588801,1596831,1829,174099442
1537592402,1596899,1831,174116047
1537596001,1596953,1833,174130016
1537599601,1596998,1837,174145458
1537603202,1597058,1837,174161776
1537606801,1597126,1835,174177532
1537610401,1597196,1836,174193417
1537614001,1597253,1837,174209627
1537617601,1597304,1832,174226122
1537621201,1597374,1831,174244885
1537624802,1597435,1831,174262652
1537628402,1597516,1832,174286111
1537632001,1597583,1832,174309694
1537635601,1597647,1831,174327305
1537639202,1597723,1830,174340361
1537642802,1597788,1829,174352838
1537646402,1597839,1825,174366777
1537650002,1597895,1827,174378563
1537653601,1597953,1823,174391555
1537657201,1598005,1825,174404660
1537660802,1598053,1825,174419203
1537664401,1598099,1826,174432907
1537668001,1598151,1824,174446330
1537671601,1598304,1821,174457796
1537675201,1598365,1820,174471834
1537678801,1598412,1819,174484495
1537682402,1598474,1818,174500911
1537686001,1598519,1822,174515437
1537689601,1598580,1821,174513818
1537693202,1598649,1824,174529809
1537696802,1598695,1822,174546022
1537700402,1598780,1823,174562835
1537704001,1598841,1823,174579571
1537707601,1598917,1823,174598962
1537711201,1599006,1824,174620478
1537714802,1599090,1825,174642846
1537718401,1599150,1824,174665469
1537722002,1599247,1822,174685093
1537725601,1599300,1819,174697716
1537729201,1599361,1820,174709211
1537732801,1599417,1819,174718472
1537736401,1599583,1821,174729020
1537740002,1599709,1818,174739990
1537743601,1599856,1822,174751932
1537747201,1599909,1822,174763917
1537750801,1599944,1825,174776759
1537754401,1599998,1818,174791055
1537758001,1600056,1819,174805602
1537761601,1600104,1820,174822121
1537765201,1600152,1819,174829143
1537768801,1600201,1819,174835006
1537772401,1600255,1822,174848822
1537776002,1600312,1826,174865755
1537779601,1600359,1826,174880629
1537783201,1600387,1824,174897082
1537786801,1600440,1825,174914777
1537790401,1600503,1825,174934047
1537794001,1600559,1823,174956953
1537797602,1600627,1822,174981961
1537801201,1600703,1824,175007403
1537804801,1600772,1824,175032646
1537808401,1600821,1824,175052731
1537812001,1600863,1819,175069573
1537815602,1600915,1819,175084695
1537819201,1600956,1821,175097134
1537822802,1601012,1823,175109995
1537826401,1601085,1823,175124160
1537830001,1601122,1822,175138803
1537833602,1601165,1821,175153768
1537837201,1601190,1816,175164991
1537840801,1601246,1812,175180540
1537844401,1601290,1812,175192686
1537848001,1601335,1811,175207214
1537851601,1601388,1811,175176732
1537855201,1601422,1813,175189675
1537858802,1601470,1814,175147886
1537862401,1601509,1817,175160739
1537866002,1601550,1819,175168968
1537869601,1601592,1816,175186158
1537873201,1601659,1815,175192051
1537876802,1601717,1815,175205271
1537880401,1601765,1816,175224491
1537884001,1601818,1817,175234836
1537887602,1601894,1817,175256277
1537891201,1601946,1817,175248987
1537894802,1602013,1814,175266916
1537898402,1602064,1812,175280693
1537902001,1602119,1814,175293770
1537905602,1602161,1816,175305471
1537909201,1602210,1814,175315265
1537912801,1602256,1811,175328066
1537916401,1602307,1813,175341718
1537920001,1602374,1814,175357064
1537923601,1602423,1814,175368813
1537927201,1602463,1809,175383215
1537930801,1602510,1808,175397004
1537934401,1602569,1807,175413372
1537938002,1602630,1808,175427971
1537941602,1602678,1811,175440800
1537945202,1602740,1816,175453948
1537948802,1602790,1818,175467552
1537952402,1602842,1817,175481790
1537956001,1602908,1816,175499094
1537959602,1602971,1816,175518404
1537963202,1603029,1814,175538054
1537966801,1603083,1815,175547937
1537970401,1603156,1815,175566584
1537974001,1603212,1815,175585872
1537977601,1603275,1816,175604488
1537981202,1603334,1817,175613856
1537984802,1603399,1814,175621649
1537988402,1603459,1810,175629881
1537992002,1603522,1810,175637933
1537995602,1603559,1810,175646549
1537999201,1603613,1809,175655681
1538002801,1603651,1810,175664097
1538006401,1603706,1810,175671968
1538010001,1603756,1812,175681015
1538013602,1603810,1808,175687827
1538017202,1603857,1811,175692831
1538020802,1603897,1809,175707340
1538024402,1603985,1812,175753941
1538028002,1604035,1815,175761726
1538031602,1604086,1817,175771158
1538035201,1604130,1816,175780838
1538038802,1604173,1814,175791290
1538042402,1604225,1809,175788443
1538046002,1604267,1814,175802421
1538049601,1604314,1812,175816764
1538053201,1604388,1812,175826642
1538056801,1604464,1811,175839309
1538060401,1604553,1813,175859126
1538064001,1604606,1816,175877560
1538067602,1604664,1814,175893745
1538071202,1604727,1816,175905565
1538074802,1604772,1817,175909767
1538078402,1604825,1814,175919166
1538082002,1604880,1813,175932625
1538085602,1604918,1813,175945179
1538089201,1604964,1814,175959435
1538092802,1605014,1816,175973823
1538096402,1605053,1818,175986697
